14:37:25.674,0.305,0.206,0.42,90,0,90
14:37:25.774,0.305,0.206,0.42,90,0,90
14:37:25.875,0.305,0.206,0.42,90,0,90
14:37:25.976,0.305,0.206,0.42,90,0,90
14:37:26.077,0.305,0.206,0.42,90,0,90
14:37:26.177,0.305,0.206,0.42,90,0,90
14:37:26.277,0.305,0.206,0.42,90,0,90
14:37:28.594,-0.24,0.45,0.09,90,0,171
14:37:28.695,-0.24,0.45,0.09,90,0,171
14:37:28.796,-0.24,0.45,0.09,90,0,171
14:37:28.896,-0.24,0.45,0.09,90,0,171
14:37:28.997,-0.24,0.45,0.09,90,0,171
14:37:29.097,-0.24,0.45,0.09,90,0,171
14:37:29.198,-0.24,0.45,0.09,90,0,171
14:37:29.299,-0.24,0.45,0.09,90,0,171
14:37:29.400,-0.24,0.45,0.09,90,0,171
14:37:29.501,-0.24,0.45,0.09,90,0,171
14:37:29.601,-0.24,0.45,0.09,90,0,171
14:37:29.702,-0.24,0.45,0.09,90,0,171
14:37:29.802,-0.24,0.45,0.09,90,0,171
14:37:29.903,-0.24,0.45,0.09,90,0,171
14:37:30.003,-0.24,0.45,0.09,90,0,171
14:37:30.103,-0.24,0.45,0.09,90,0,171
14:37:30.204,-0.24,0.45,0.09,90,0,171
14:37:30.304,-0.24,0.45,0.09,90,0,171
14:37:30.405,-0.24,0.45,0.09,90,0,171
14:37:30.505,-0.24,0.45,0.09,90,0,171
14:37:30.605,-0.24,0.45,0.09,90,0,171
14:37:30.706,-0.24,0.45,0.09,90,0,171
14:37:30.807,-0.24,0.45,0.09,90,0,171
14:37:30.907,-0.24,0.45,0.09,90,0,171
14:37:31.008,-0.24,0.45,0.09,90,0,171
14:37:31.108,-0.24,0.45,0.09,90,0,171
14:37:31.209,-0.24,0.45,0.09,90,0,171
14:37:31.309,-0.24,0.45,0.09,90,0,171
14:37:31.410,-0.24,0.45,0.09,90,0,171
14:37:31.511,-0.24,0.45,0.09,90,0,171
14:37:31.611,-0.24,0.45,0.09,90,0,171
14:37:31.712,-0.24,0.45,0.09,90,0,171
14:37:31.812,-0.24,0.45,0.09,90,0,171
14:37:31.913,-0.24,0.45,0.09,90,0,171
14:37:32.014,-0.24,0.45,0.09,90,0,171
14:37:32.114,-0.24,0.45,0.09,90,0,171
14:37:32.215,-0.24,0.45,0.09,90,0,171
14:37:32.315,-0.24,0.45,0.09,90,0,171
14:37:32.416,-0.24,0.45,0.09,90,0,171
14:37:32.517,-0.24,0.45,0.09,90,0,171
14:37:32.617,-0.24,0.45,0.09,90,0,171
14:37:32.717,-0.24,0.45,0.09,90,0,171
14:37:32.817,-0.24,0.45,0.09,90,0,171
14:37:32.918,-0.24,0.45,0.09,90,0,171
14:37:33.018,-0.24,0.45,0.09,90,0,171
14:37:33.119,-0.24,0.45,0.09,90,0,171
14:37:33.220,-0.24,0.45,0.09,90,0,171
14:37:33.320,-0.24,0.45,0.09,90,0,171
14:37:33.420,-0.24,0.45,0.09,90,0,171
14:39:12.454,0.305,0.206,0.42,90,0,90
14:39:12.554,0.305,0.206,0.42,90,0,90
14:39:12.655,0.305,0.206,0.42,90,0,90
14:39:12.755,0.305,0.206,0.42,90,0,90
14:39:12.856,0.305,0.206,0.42,90,0,90
14:39:12.956,0.305,0.206,0.42,90,0,90
14:39:13.057,0.305,0.206,0.42,90,0,90
14:39:13.157,0.305,0.206,0.42,90,0,90
14:39:13.258,0.305,0.206,0.42,90,0,90
14:39:13.358,0.305,0.206,0.42,90,0,90
14:39:13.459,0.305,0.206,0.42,90,0,90
14:39:13.559,0.305,0.206,0.42,90,0,90
14:39:13.659,0.305,0.206,0.42,90,0,90
14:39:13.760,0.305,0.206,0.42,90,0,90
14:39:13.860,0.305,0.206,0.42,90,0,90
14:39:13.961,0.305,0.206,0.42,90,0,90
14:39:14.062,0.305,0.206,0.42,90,0,90
14:39:14.162,0.305,0.206,0.42,90,0,90
14:39:14.262,0.305,0.206,0.42,90,0,90
14:39:14.363,0.305,0.206,0.42,90,0,90
14:39:14.463,0.305,0.206,0.42,90,0,90
14:39:14.564,0.305,0.206,0.42,90,0,90
14:39:14.664,0.305,0.206,0.42,90,0,90
14:39:14.765,0.305,0.206,0.42,90,0,90
14:39:14.866,0.305,0.206,0.42,90,0,90
14:39:14.967,0.305,0.206,0.42,90,0,90
14:39:15.067,0.305,0.206,0.42,90,0,90
14:39:15.168,0.305,0.206,0.42,90,0,90
14:39:15.269,0.305,0.206,0.42,90,0,90
14:39:15.370,0.305,0.206,0.42,90,0,90
14:39:15.471,0.305,0.206,0.42,90,0,90
14:39:15.571,0.305,0.206,0.42,90,0,90
14:39:15.672,0.305,0.206,0.42,90,0,90
14:39:15.772,0.305,0.206,0.42,90,0,90
14:39:15.873,0.305,0.206,0.42,90,0,90
14:39:15.974,0.305,0.206,0.42,90,0,90
14:39:16.074,0.305,0.206,0.42,90,0,90
14:39:16.175,0.305,0.206,0.42,90,0,90
14:39:16.276,0.305,0.206,0.42,90,0,90
14:39:16.376,0.305,0.206,0.42,90,0,90
14:39:16.476,0.305,0.206,0.42,90,0,90
14:39:16.577,0.305,0.206,0.42,90,0,90
14:39:16.677,0.305,0.206,0.42,90,0,90
14:39:16.778,0.305,0.206,0.42,90,0,90
14:39:16.878,0.305,0.206,0.42,90,0,90
14:39:16.979,0.305,0.206,0.42,90,0,90
14:39:17.080,0.305,0.206,0.42,90,0,90
14:39:17.180,0.305,0.206,0.42,90,0,90
14:39:17.281,0.305,0.206,0.42,90,0,90
14:39:19.601,-0.24,0.45,0.09,90,0,171
14:39:19.701,-0.24,0.45,0.09,90,0,171
14:39:19.801,-0.24,0.45,0.09,90,0,171
14:39:19.902,-0.24,0.45,0.09,90,0,171
14:39:20.003,-0.24,0.45,0.09,90,0,171
14:39:20.103,-0.24,0.45,0.09,90,0,171
14:39:20.203,-0.24,0.45,0.09,90,0,171
14:39:20.304,-0.24,0.45,0.09,90,0,171
14:39:20.405,-0.24,0.45,0.09,90,0,171
14:39:20.505,-0.24,0.45,0.09,90,0,171
14:39:20.606,-0.24,0.45,0.09,90,0,171
14:39:20.706,-0.24,0.45,0.09,90,0,171
14:39:20.807,-0.24,0.45,0.09,90,0,171
14:39:20.908,-0.24,0.45,0.09,90,0,171
14:39:21.008,-0.24,0.45,0.09,90,0,171
14:39:21.109,-0.24,0.45,0.09,90,0,171
14:39:21.209,-0.24,0.45,0.09,90,0,171
14:39:21.309,-0.24,0.45,0.09,90,0,171
14:39:21.410,-0.24,0.45,0.09,90,0,171
14:39:21.510,-0.24,0.45,0.09,90,0,171
14:39:21.610,-0.24,0.45,0.09,90,0,171
14:39:21.711,-0.24,0.45,0.09,90,0,171
14:39:21.812,-0.24,0.45,0.09,90,0,171
14:39:21.913,-0.24,0.45,0.09,90,0,171
14:39:22.013,-0.24,0.45,0.09,90,0,171
14:39:22.113,-0.24,0.45,0.09,90,0,171
14:39:22.214,-0.24,0.45,0.09,90,0,171
14:39:22.314,-0.24,0.45,0.09,90,0,171
14:39:22.415,-0.24,0.45,0.09,90,0,171
14:39:22.516,-0.24,0.45,0.09,90,0,171
14:39:22.616,-0.24,0.45,0.09,90,0,171
14:39:22.717,-0.24,0.45,0.09,90,0,171
14:39:22.818,-0.24,0.45,0.09,90,0,171
14:39:22.918,-0.24,0.45,0.09,90,0,171
14:39:23.019,-0.24,0.45,0.09,90,0,171
14:39:23.119,-0.24,0.45,0.09,90,0,171
14:39:23.219,-0.24,0.45,0.09,90,0,171
14:39:23.320,-0.24,0.45,0.09,90,0,171
14:39:23.421,-0.24,0.45,0.09,90,0,171
14:39:23.521,-0.24,0.45,0.09,90,0,171
14:39:23.621,-0.24,0.45,0.09,90,0,171
14:39:23.721,-0.24,0.45,0.09,90,0,171
14:39:23.821,-0.24,0.45,0.09,90,0,171
14:39:23.921,-0.24,0.45,0.09,90,0,171
14:39:24.022,-0.24,0.45,0.09,90,0,171
14:39:24.122,-0.24,0.45,0.09,90,0,171
14:39:24.223,-0.24,0.45,0.09,90,0,171
14:39:24.324,-0.24,0.45,0.09,90,0,171
14:39:24.424,-0.24,0.45,0.09,90,0,171
14:41:06.973,0.53,-0.13,0.42,90,0,66
14:41:07.073,0.53,-0.13,0.42,90,0,66
14:41:07.174,0.53,-0.13,0.42,90,0,66
14:41:07.274,0.53,-0.13,0.42,90,0,66
14:41:07.375,0.53,-0.13,0.42,90,0,66
14:41:07.475,0.53,-0.13,0.42,90,0,66
14:41:07.575,0.53,-0.13,0.42,90,0,66
14:41:07.676,0.53,-0.13,0.42,90,0,66
14:41:07.776,0.53,-0.13,0.42,90,0,66
14:41:07.876,0.53,-0.13,0.42,90,0,66
14:41:07.977,0.53,-0.13,0.42,90,0,66
14:41:08.077,0.53,-0.13,0.42,90,0,66
14:41:08.178,0.53,-0.13,0.42,90,0,66
14:41:08.278,0.53,-0.13,0.42,90,0,66
14:41:08.379,0.53,-0.13,0.42,90,0,66
14:41:08.479,0.53,-0.13,0.42,90,0,66
14:41:08.580,0.53,-0.13,0.42,90,0,66
14:41:08.680,0.53,-0.13,0.42,90,0,66
14:41:08.781,0.53,-0.13,0.42,90,0,66
14:41:08.881,0.53,-0.13,0.42,90,0,66
14:41:08.981,0.53,-0.13,0.42,90,0,66
14:41:09.081,0.53,-0.13,0.42,90,0,66
14:41:09.181,0.53,-0.13,0.42,90,0,66
14:41:09.282,0.53,-0.13,0.42,90,0,66
14:41:09.382,0.53,-0.13,0.42,90,0,66
14:41:09.483,0.53,-0.13,0.42,90,0,66
14:41:09.583,0.53,-0.13,0.42,90,0,66
14:41:09.684,0.53,-0.13,0.42,90,0,66
14:41:09.784,0.53,-0.13,0.42,90,0,66
14:41:09.885,0.53,-0.13,0.42,90,0,66
14:41:09.985,0.53,-0.13,0.42,90,0,66
14:41:10.086,0.53,-0.13,0.42,90,0,66
14:41:10.186,0.53,-0.13,0.42,90,0,66
14:41:10.287,0.53,-0.13,0.42,90,0,66
14:41:10.387,0.53,-0.13,0.42,90,0,66
14:41:10.487,0.53,-0.13,0.42,90,0,66
14:41:10.588,0.53,-0.13,0.42,90,0,66
14:41:10.688,0.53,-0.13,0.42,90,0,66
14:41:10.789,0.53,-0.13,0.42,90,0,66
14:41:10.890,0.53,-0.13,0.42,90,0,66
14:41:10.990,0.53,-0.13,0.42,90,0,66
14:41:11.091,0.53,-0.13,0.42,90,0,66
14:41:11.192,0.53,-0.13,0.42,90,0,66
14:41:11.292,0.53,-0.13,0.42,90,0,66
14:41:11.392,0.53,-0.13,0.42,90,0,66
14:41:11.493,0.53,-0.13,0.42,90,0,66
14:41:11.593,0.53,-0.13,0.42,90,0,66
14:41:11.694,0.53,-0.13,0.42,90,0,66
14:41:11.794,0.53,-0.13,0.42,90,0,66
14:41:13.110,0.53,-0.13,0.22,90,0,66
14:41:13.210,0.53,-0.13,0.22,90,0,66
14:41:13.310,0.53,-0.13,0.22,90,0,66
14:41:13.411,0.53,-0.13,0.22,90,0,66
14:41:13.511,0.53,-0.13,0.22,90,0,66
14:41:13.612,0.53,-0.13,0.22,90,0,66
14:41:13.712,0.53,-0.13,0.22,90,0,66
14:41:13.813,0.53,-0.13,0.22,90,0,66
14:41:13.913,0.53,-0.13,0.22,90,0,66
14:41:14.014,0.53,-0.13,0.22,90,0,66
14:41:14.115,0.53,-0.13,0.22,90,0,66
14:41:14.216,0.53,-0.13,0.22,90,0,66
14:41:14.316,0.53,-0.13,0.22,90,0,66
14:41:14.416,0.53,-0.13,0.22,90,0,66
14:41:14.516,0.53,-0.13,0.22,90,0,66
14:41:14.617,0.53,-0.13,0.22,90,0,66
14:41:14.717,0.53,-0.13,0.22,90,0,66
14:41:14.818,0.53,-0.13,0.22,90,0,66
14:41:14.919,0.53,-0.13,0.22,90,0,66
14:41:15.020,0.53,-0.13,0.22,90,0,66
14:41:15.120,0.53,-0.13,0.22,90,0,66
14:41:15.220,0.53,-0.13,0.22,90,0,66
14:41:15.321,0.53,-0.13,0.22,90,0,66
14:41:15.421,0.53,-0.13,0.22,90,0,66
14:41:15.522,0.53,-0.13,0.22,90,0,66
14:41:15.622,0.53,-0.13,0.22,90,0,66
14:41:15.723,0.53,-0.13,0.22,90,0,66
14:41:15.823,0.53,-0.13,0.22,90,0,66
14:41:15.924,0.53,-0.13,0.22,90,0,66
14:41:16.025,0.53,-0.13,0.22,90,0,66
14:41:16.126,0.53,-0.13,0.22,90,0,66
14:41:16.226,0.53,-0.13,0.22,90,0,66
14:41:16.327,0.53,-0.13,0.22,90,0,66
14:41:16.427,0.53,-0.13,0.22,90,0,66
14:41:16.528,0.53,-0.13,0.22,90,0,66
14:41:16.628,0.53,-0.13,0.22,90,0,66
14:41:16.729,0.53,-0.13,0.22,90,0,66
14:41:16.830,0.53,-0.13,0.22,90,0,66
14:41:16.931,0.53,-0.13,0.22,90,0,66
14:41:17.031,0.53,-0.13,0.22,90,0,66
14:41:17.132,0.53,-0.13,0.22,90,0,66
14:41:17.233,0.53,-0.13,0.22,90,0,66
14:41:17.333,0.53,-0.13,0.22,90,0,66
14:41:17.434,0.53,-0.13,0.22,90,0,66
14:41:17.534,0.53,-0.13,0.22,90,0,66
14:41:17.634,0.53,-0.13,0.22,90,0,66
14:41:17.735,0.53,-0.13,0.22,90,0,66
14:41:17.835,0.53,-0.13,0.22,90,0,66
14:41:17.936,0.53,-0.13,0.22,90,0,66
14:41:18.415,0.53,-0.13,0.42,90,0,66
14:41:18.515,0.53,-0.13,0.42,90,0,66
14:41:18.616,0.53,-0.13,0.42,90,0,66
14:41:18.716,0.53,-0.13,0.42,90,0,66
14:41:18.817,0.53,-0.13,0.42,90,0,66
14:41:18.917,0.53,-0.13,0.42,90,0,66
14:41:19.018,0.53,-0.13,0.42,90,0,66
14:41:19.118,0.53,-0.13,0.42,90,0,66
14:41:19.219,0.53,-0.13,0.42,90,0,66
14:41:19.320,0.53,-0.13,0.42,90,0,66
14:41:19.420,0.53,-0.13,0.42,90,0,66
14:41:19.521,0.53,-0.13,0.42,90,0,66
14:41:19.621,0.53,-0.13,0.42,90,0,66
14:41:19.722,0.53,-0.13,0.42,90,0,66
14:41:19.822,0.53,-0.13,0.42,90,0,66
14:41:19.923,0.53,-0.13,0.42,90,0,66
14:41:20.024,0.53,-0.13,0.42,90,0,66
14:41:20.124,0.53,-0.13,0.42,90,0,66
14:41:20.225,0.53,-0.13,0.42,90,0,66
14:41:20.326,0.53,-0.13,0.42,90,0,66
14:41:20.427,0.53,-0.13,0.42,90,0,66
14:41:20.527,0.53,-0.13,0.42,90,0,66
14:41:20.628,0.53,-0.13,0.42,90,0,66
14:41:20.728,0.53,-0.13,0.42,90,0,66
14:41:20.829,0.53,-0.13,0.42,90,0,66
14:41:20.929,0.53,-0.13,0.42,90,0,66
14:41:21.030,0.53,-0.13,0.42,90,0,66
14:41:21.130,0.53,-0.13,0.42,90,0,66
14:41:21.231,0.53,-0.13,0.42,90,0,66
14:41:21.331,0.53,-0.13,0.42,90,0,66
14:41:21.432,0.53,-0.13,0.42,90,0,66
14:41:21.533,0.53,-0.13,0.42,90,0,66
14:41:21.633,0.53,-0.13,0.42,90,0,66
14:41:21.734,0.53,-0.13,0.42,90,0,66
14:41:21.834,0.53,-0.13,0.42,90,0,66
14:41:21.934,0.53,-0.13,0.42,90,0,66
14:41:22.035,0.53,-0.13,0.42,90,0,66
14:41:22.135,0.53,-0.13,0.42,90,0,66
14:41:22.235,0.53,-0.13,0.42,90,0,66
14:41:22.335,0.53,-0.13,0.42,90,0,66
14:41:22.436,0.53,-0.13,0.42,90,0,66
14:41:22.536,0.53,-0.13,0.42,90,0,66
14:41:22.637,0.53,-0.13,0.42,90,0,66
14:41:22.738,0.53,-0.13,0.42,90,0,66
14:41:22.839,0.53,-0.13,0.42,90,0,66
14:41:22.939,0.53,-0.13,0.42,90,0,66
14:41:23.040,0.53,-0.13,0.42,90,0,66
14:41:23.141,0.53,-0.13,0.42,90,0,66
14:41:23.242,0.53,-0.13,0.42,90,0,66
14:41:23.561,0.53,-0.13,0.22,90,0,66
14:41:23.661,0.53,-0.13,0.22,90,0,66
14:41:23.762,0.53,-0.13,0.22,90,0,66
14:41:23.862,0.53,-0.13,0.22,90,0,66
14:41:23.963,0.53,-0.13,0.22,90,0,66
14:41:24.063,0.53,-0.13,0.22,90,0,66
14:41:24.163,0.53,-0.13,0.22,90,0,66
14:41:24.264,0.53,-0.13,0.22,90,0,66
14:41:24.365,0.53,-0.13,0.22,90,0,66
14:41:24.465,0.53,-0.13,0.22,90,0,66
14:41:24.565,0.53,-0.13,0.22,90,0,66
14:41:24.665,0.53,-0.13,0.22,90,0,66
14:41:24.766,0.53,-0.13,0.22,90,0,66
14:41:24.866,0.53,-0.13,0.22,90,0,66
14:41:24.966,0.53,-0.13,0.22,90,0,66
14:41:25.066,0.53,-0.13,0.22,90,0,66
14:41:25.167,0.53,-0.13,0.22,90,0,66
14:41:25.268,0.53,-0.13,0.22,90,0,66
14:41:25.369,0.53,-0.13,0.22,90,0,66
14:41:25.469,0.53,-0.13,0.22,90,0,66
14:41:25.570,0.53,-0.13,0.22,90,0,66
14:41:25.671,0.53,-0.13,0.22,90,0,66
14:41:25.771,0.53,-0.13,0.22,90,0,66
14:41:25.872,0.53,-0.13,0.22,90,0,66
14:41:25.972,0.53,-0.13,0.22,90,0,66
14:41:26.073,0.53,-0.13,0.22,90,0,66
14:41:26.174,0.53,-0.13,0.22,90,0,66
14:41:26.274,0.53,-0.13,0.22,90,0,66
14:41:26.374,0.53,-0.13,0.22,90,0,66
14:41:26.475,0.53,-0.13,0.22,90,0,66
14:41:26.575,0.53,-0.13,0.22,90,0,66
14:41:26.676,0.53,-0.13,0.22,90,0,66
14:41:26.776,0.53,-0.13,0.22,90,0,66
14:41:26.877,0.53,-0.13,0.22,90,0,66
14:41:26.977,0.53,-0.13,0.22,90,0,66
14:41:27.078,0.53,-0.13,0.22,90,0,66
14:41:27.178,0.53,-0.13,0.22,90,0,66
14:41:27.278,0.53,-0.13,0.22,90,0,66
14:41:27.379,0.53,-0.13,0.22,90,0,66
14:41:27.479,0.53,-0.13,0.22,90,0,66
14:41:27.580,0.53,-0.13,0.22,90,0,66
14:41:27.681,0.53,-0.13,0.22,90,0,66
14:41:27.781,0.53,-0.13,0.22,90,0,66
14:41:27.882,0.53,-0.13,0.22,90,0,66
14:41:27.983,0.53,-0.13,0.22,90,0,66
14:41:28.083,0.53,-0.13,0.22,90,0,66
14:41:28.184,0.53,-0.13,0.22,90,0,66
14:41:28.284,0.53,-0.13,0.22,90,0,66
14:41:28.385,0.53,-0.13,0.22,90,0,66
14:41:35.472,0.53,-0.13,0.42,90,0,66
14:41:35.573,0.53,-0.13,0.42,90,0,66
14:41:35.673,0.53,-0.13,0.42,90,0,66
14:41:35.774,0.53,-0.13,0.42,90,0,66
14:41:35.874,0.53,-0.13,0.42,90,0,66
14:41:35.974,0.53,-0.13,0.42,90,0,66
14:41:36.074,0.53,-0.13,0.42,90,0,66
14:41:36.174,0.53,-0.13,0.42,90,0,66
14:41:36.275,0.53,-0.13,0.42,90,0,66
14:41:36.375,0.53,-0.13,0.42,90,0,66
14:41:36.476,0.53,-0.13,0.42,90,0,66
14:41:36.576,0.53,-0.13,0.42,90,0,66
14:41:36.677,0.53,-0.13,0.42,90,0,66
14:41:36.778,0.53,-0.13,0.42,90,0,66
14:41:36.878,0.53,-0.13,0.42,90,0,66
14:41:36.978,0.53,-0.13,0.42,90,0,66
14:41:37.079,0.53,-0.13,0.42,90,0,66
14:41:37.179,0.53,-0.13,0.42,90,0,66
14:41:37.280,0.53,-0.13,0.42,90,0,66
14:41:37.381,0.53,-0.13,0.42,90,0,66
14:41:37.481,0.53,-0.13,0.42,90,0,66
14:41:37.581,0.53,-0.13,0.42,90,0,66
14:41:37.682,0.53,-0.13,0.42,90,0,66
14:41:37.782,0.53,-0.13,0.42,90,0,66
14:41:37.882,0.53,-0.13,0.42,90,0,66
14:41:37.982,0.53,-0.13,0.42,90,0,66
14:41:38.082,0.53,-0.13,0.42,90,0,66
14:41:38.182,0.53,-0.13,0.42,90,0,66
14:41:38.283,0.53,-0.13,0.42,90,0,66
14:41:38.383,0.53,-0.13,0.42,90,0,66
14:41:38.483,0.53,-0.13,0.42,90,0,66
14:41:38.584,0.53,-0.13,0.42,90,0,66
14:41:38.684,0.53,-0.13,0.42,90,0,66
14:41:38.785,0.53,-0.13,0.42,90,0,66
14:41:38.886,0.53,-0.13,0.42,90,0,66
14:41:38.986,0.53,-0.13,0.42,90,0,66
14:41:39.086,0.53,-0.13,0.42,90,0,66
14:41:39.187,0.53,-0.13,0.42,90,0,66
14:41:39.287,0.53,-0.13,0.42,90,0,66
14:41:39.388,0.53,-0.13,0.42,90,0,66
14:41:39.488,0.53,-0.13,0.42,90,0,66
14:41:39.589,0.53,-0.13,0.42,90,0,66
14:41:39.689,0.53,-0.13,0.42,90,0,66
14:41:39.790,0.53,-0.13,0.42,90,0,66
14:41:39.890,0.53,-0.13,0.42,90,0,66
14:41:39.990,0.53,-0.13,0.42,90,0,66
14:41:40.091,0.53,-0.13,0.42,90,0,66
14:41:40.191,0.53,-0.13,0.42,90,0,66
14:41:40.292,0.53,-0.13,0.42,90,0,66
14:41:40.473,0.53,-0.13,0.22,90,0,66
14:41:40.573,0.53,-0.13,0.22,90,0,66
14:41:40.673,0.53,-0.13,0.22,90,0,66
14:41:40.773,0.53,-0.13,0.22,90,0,66
14:41:40.874,0.53,-0.13,0.22,90,0,66
14:41:40.975,0.53,-0.13,0.22,90,0,66
14:41:41.076,0.53,-0.13,0.22,90,0,66
14:41:41.176,0.53,-0.13,0.22,90,0,66
14:41:41.277,0.53,-0.13,0.22,90,0,66
14:41:41.377,0.53,-0.13,0.22,90,0,66
14:41:41.477,0.53,-0.13,0.22,90,0,66
14:41:41.578,0.53,-0.13,0.22,90,0,66
14:41:41.679,0.53,-0.13,0.22,90,0,66
14:41:41.780,0.53,-0.13,0.22,90,0,66
14:41:41.880,0.53,-0.13,0.22,90,0,66
14:41:41.980,0.53,-0.13,0.22,90,0,66
14:41:42.081,0.53,-0.13,0.22,90,0,66
14:41:42.181,0.53,-0.13,0.22,90,0,66
14:41:42.281,0.53,-0.13,0.22,90,0,66
14:41:42.382,0.53,-0.13,0.22,90,0,66
14:41:42.482,0.53,-0.13,0.22,90,0,66
14:41:42.583,0.53,-0.13,0.22,90,0,66
14:41:42.683,0.53,-0.13,0.22,90,0,66
14:41:42.783,0.53,-0.13,0.22,90,0,66
14:41:42.884,0.53,-0.13,0.22,90,0,66
14:41:42.984,0.53,-0.13,0.22,90,0,66
14:41:43.085,0.53,-0.13,0.22,90,0,66
14:41:43.185,0.53,-0.13,0.22,90,0,66
14:41:43.286,0.53,-0.13,0.22,90,0,66
14:41:43.386,0.53,-0.13,0.22,90,0,66
14:41:43.486,0.53,-0.13,0.22,90,0,66
14:41:43.586,0.53,-0.13,0.22,90,0,66
14:41:43.687,0.53,-0.13,0.22,90,0,66
14:41:43.787,0.53,-0.13,0.22,90,0,66
14:41:43.888,0.53,-0.13,0.22,90,0,66
14:41:43.989,0.53,-0.13,0.22,90,0,66
14:41:44.090,0.53,-0.13,0.22,90,0,66
14:41:44.190,0.53,-0.13,0.22,90,0,66
14:41:44.291,0.53,-0.13,0.22,90,0,66
14:41:44.391,0.53,-0.13,0.22,90,0,66
14:41:44.492,0.53,-0.13,0.22,90,0,66
14:41:44.592,0.53,-0.13,0.22,90,0,66
14:41:44.692,0.53,-0.13,0.22,90,0,66
14:41:44.792,0.53,-0.13,0.22,90,0,66
14:41:44.893,0.53,-0.13,0.22,90,0,66
14:41:44.994,0.53,-0.13,0.22,90,0,66
14:41:45.094,0.53,-0.13,0.22,90,0,66
14:41:45.195,0.53,-0.13,0.22,90,0,66
14:41:45.296,0.53,-0.13,0.22,90,0,66
14:41:45.475,0.53,-0.13,0.42,90,0,66
14:41:45.575,0.53,-0.13,0.42,90,0,66
14:41:45.676,0.53,-0.13,0.42,90,0,66
14:41:45.776,0.53,-0.13,0.42,90,0,66
14:41:45.876,0.53,-0.13,0.42,90,0,66
14:41:45.977,0.53,-0.13,0.42,90,0,66
14:41:46.078,0.53,-0.13,0.42,90,0,66
14:41:46.178,0.53,-0.13,0.42,90,0,66
14:41:46.279,0.53,-0.13,0.42,90,0,66
14:41:46.380,0.53,-0.13,0.42,90,0,66
14:41:46.481,0.53,-0.13,0.42,90,0,66
14:41:46.581,0.53,-0.13,0.42,90,0,66
14:41:46.681,0.53,-0.13,0.42,90,0,66
14:41:46.781,0.53,-0.13,0.42,90,0,66
14:41:46.881,0.53,-0.13,0.42,90,0,66
14:41:46.982,0.53,-0.13,0.42,90,0,66
14:41:47.083,0.53,-0.13,0.42,90,0,66
14:41:47.183,0.53,-0.13,0.42,90,0,66
14:41:47.284,0.53,-0.13,0.42,90,0,66
14:41:47.385,0.53,-0.13,0.42,90,0,66
14:41:47.486,0.53,-0.13,0.42,90,0,66
14:41:47.586,0.53,-0.13,0.42,90,0,66
14:41:47.687,0.53,-0.13,0.42,90,0,66
14:41:47.788,0.53,-0.13,0.42,90,0,66
14:41:47.889,0.53,-0.13,0.42,90,0,66
14:41:47.990,0.53,-0.13,0.42,90,0,66
14:41:48.090,0.53,-0.13,0.42,90,0,66
14:41:48.191,0.53,-0.13,0.42,90,0,66
14:41:48.291,0.53,-0.13,0.42,90,0,66
14:41:48.392,0.53,-0.13,0.42,90,0,66
14:41:48.492,0.53,-0.13,0.42,90,0,66
14:41:48.593,0.53,-0.13,0.42,90,0,66
